Date,Open,High,Low,Close,Adj Close,Volume
2021-07-29,172.740005,173.339996,171.089996,172.179993,168.964432,4214100
2021-07-30,172.539993,172.979996,171.839996,172.199997,168.984070,5346400
2021-08-02,172.470001,172.839996,171.300003,172.270004,169.052750,3721500
2021-08-03,172.729996,174.500000,172.440002,174.389999,171.133163,6033000
2021-08-04,174.199997,174.589996,173.259995,173.360001,170.122406,4793100
2021-08-05,173.850006,173.850006,172.419998,173.690002,170.446243,4291000
2021-08-06,173.940002,173.940002,172.449997,173.110001,169.877075,4581100
2021-08-09,173.720001,174.250000,172.929993,173.710007,170.465881,3950200
2021-08-10,173.259995,174.110001,172.779999,173.770004,170.524750,3678300
2021-08-11,174.250000,174.470001,173.559998,173.800003,170.554199,4221300
2021-08-12,173.820007,175.289993,173.589996,175.199997,171.928040,4300400
2021-08-13,175.289993,176.289993,175.119995,176.250000,172.958435,5882100
2021-08-16,176.550003,177.889999,175.949997,177.839996,174.518738,4782800
2021-08-17,177.309998,179.509995,177.309998,179.470001,176.118301,6041900
2021-08-18,179.500000,179.500000,177.130005,177.190002,173.880890,7134100
2021-08-19,176.619995,179.330002,176.070007,178.570007,175.235123,5615000
2021-08-20,178.889999,179.919998,178.070007,179.440002,176.088852,5428700
2021-08-23,178.389999,178.929993,177.539993,177.610001,175.328735,6461700
2021-08-24,176.990005,177.210007,175.279999,175.389999,173.137253,5734800
2021-08-25,175.690002,175.899994,173.889999,174.229996,171.992157,5700300
2021-08-26,173.949997,174.720001,173.050003,173.300003,171.074112,5031600
2021-08-27,174.279999,174.279999,172.750000,172.929993,170.708847,7046100
2021-08-30,172.789993,174.279999,172.779999,173.660004,171.429474,3252700
2021-08-31,173.490005,174.490005,172.479996,173.130005,170.906296,7106800
2021-09-01,172.899994,173.740005,172.059998,173.740005,171.508453,5327400
2021-09-02,174.339996,175.190002,173.910004,174.929993,172.683167,4544300
2021-09-03,175.100006,175.220001,173.809998,175.039993,172.791748,4096900
2021-09-07,174.350006,175.029999,171.669998,172.320007,170.106705,6859900
2021-09-08,171.619995,172.979996,171.080002,171.899994,169.692078,4661700
2021-09-09,171.190002,171.479996,167.699997,168.070007,165.911285,7114600
2021-09-10,168.550003,169.089996,166.869995,166.970001,164.825409,6699300
2021-09-13,167.919998,168.119995,165.130005,165.800003,163.670441,6273500
2021-09-14,166.399994,166.539993,164.509995,164.800003,162.683289,5259600
2021-09-15,165.000000,165.960007,164.309998,165.419998,163.295319,7935300
2021-09-16,165.649994,166.460007,164.190002,165.220001,163.097885,5665400
2021-09-17,164.300003,164.910004,163.559998,164.750000,162.633926,13419800
2021-09-20,163.479996,165.169998,162.169998,163.809998,161.705994,7270800
2021-09-21,164.610001,165.979996,164.240005,164.529999,162.416748,6663600
2021-09-22,165.350006,165.949997,163.630005,163.929993,161.824448,5657100
2021-09-23,164.399994,165.770004,164.149994,164.860001,162.742508,4697900
2021-09-24,164.750000,165.649994,163.889999,164.360001,162.248932,4399300
2021-09-27,164.000000,164.360001,162.850006,163.169998,161.074203,5775500
2021-09-28,163.100006,163.910004,161.770004,162.809998,160.718842,7610400
2021-09-29,163.000000,164.660004,162.779999,164.020004,161.913300,5124100
2021-09-30,164.639999,165.399994,161.410004,161.500000,159.425659,6972300
2021-10-01,161.529999,161.899994,158.619995,160.470001,158.408890,8568300
2021-10-04,159.990005,161.000000,157.669998,159.220001,157.174942,8620700
2021-10-05,159.860001,161.110001,159.149994,159.580002,157.530334,5129000
2021-10-06,159.869995,159.949997,157.839996,159.910004,157.856094,7312600
2021-10-07,160.020004,162.610001,160.020004,161.339996,159.267715,5309200
2021-10-08,161.320007,161.610001,160.250000,160.929993,158.862991,4343200
2021-10-11,160.860001,161.850006,159.940002,160.250000,158.191727,4101600
2021-10-12,160.000000,160.179993,157.339996,157.690002,155.664597,6686400
2021-10-13,157.820007,160.080002,157.750000,159.199997,157.155212,6901100
2021-10-14,159.710007,161.139999,159.600006,160.110001,158.053513,4579200
2021-10-15,161.029999,161.809998,160.410004,161.300003,159.228241,6918400
2021-10-18,160.250000,160.889999,159.199997,160.119995,158.063385,7465500
2021-10-19,160.899994,165.149994,160.729996,163.869995,161.765228,10081300
2021-10-20,163.979996,164.750000,163.259995,163.779999,161.676376,6003200
2021-10-21,164.300003,164.389999,162.279999,163.399994,161.301254,4524100
2021-10-22,163.059998,164.059998,162.960007,163.720001,161.617142,4304300
2021-10-25,163.720001,164.309998,161.710007,164.080002,161.972534,6715400
2021-10-26,164.559998,166.029999,164.050003,165.750000,163.621078,6939100
2021-10-27,165.679993,165.759995,163.309998,163.740005,161.636902,7018800
2021-10-28,163.770004,165.199997,162.320007,162.850006,160.758331,6278800
2021-10-29,162.350006,163.250000,160.610001,162.880005,160.787949,8526800
2021-11-01,163.160004,163.979996,159.399994,163.020004,160.926147,5846400
2021-11-02,163.699997,166.979996,162.979996,165.589996,163.463135,8450600
2021-11-03,165.039993,165.770004,163.429993,165.059998,162.939926,6717800
2021-11-04,164.940002,164.990005,162.669998,164.600006,162.485855,8224400
2021-11-05,162.479996,164.600006,162.199997,163.429993,161.330872,6215900
2021-11-08,163.679993,164.169998,162.009995,162.869995,160.778061,5578800
2021-11-09,162.610001,163.589996,162.020004,162.509995,160.422684,6112800
2021-11-10,162.529999,164.839996,162.350006,164.270004,162.160080,6225100
2021-11-11,163.490005,163.809998,162.490005,163.059998,160.965622,4118800
2021-11-12,167.429993,167.619995,164.610001,165.009995,162.890579,18995200
2021-11-15,165.000000,165.460007,163.220001,163.520004,161.419724,7496200
2021-11-16,163.179993,164.350006,162.619995,162.669998,160.580627,7594700
2021-11-17,162.869995,163.860001,161.789993,163.279999,161.182800,5414500
2021-11-18,163.449997,164.470001,162.130005,162.399994,160.314102,6358700
2021-11-19,163.039993,163.190002,161.779999,162.889999,160.797806,7620700
2021-11-22,161.029999,162.639999,159.649994,159.699997,158.681396,7634500
2021-11-23,159.520004,161.000000,158.779999,160.690002,159.665085,7734000
2021-11-24,160.139999,160.619995,159.380005,160.240005,159.217957,5230900
2021-11-26,160.600006,161.160004,158.660004,159.199997,158.184586,8523100
2021-11-29,159.500000,160.419998,158.419998,159.750000,158.731079,9188500
2021-11-30,158.509995,159.000000,155.850006,155.929993,154.935440,14981700
2021-12-01,156.880005,160.080002,156.250000,158.080002,157.071732,9835800
2021-12-02,157.259995,159.289993,156.750000,157.089996,156.088043,11334700
2021-12-03,157.910004,159.669998,157.589996,159.380005,158.363449,8750500
2021-12-06,160.190002,163.520004,159.830002,162.940002,161.900726,9692000
2021-12-07,164.000000,164.270004,162.410004,163.360001,162.318054,8311300
2021-12-08,163.470001,164.570007,162.639999,164.339996,163.291794,6216400
2021-12-09,164.179993,165.979996,163.490005,165.899994,164.841843,8574200
2021-12-10,165.570007,166.690002,164.649994,165.490005,164.434479,6572200
2021-12-13,164.750000,169.199997,163.800003,168.449997,167.375580,11142300
2021-12-14,168.330002,170.970001,167.160004,170.289993,169.203842,10482400
2021-12-15,169.850006,171.300003,169.419998,171.139999,170.048431,8552200
2021-12-16,171.259995,173.509995,170.839996,173.009995,171.906494,8998600
2021-12-17,169.639999,170.779999,167.660004,168.229996,167.156982,16726200
2021-12-20,167.809998,168.509995,166.550003,167.750000,166.680054,7954500
2021-12-21,168.059998,168.100006,165.979996,167.210007,166.143509,7954200
2021-12-22,167.059998,168.169998,166.119995,167.929993,166.858902,4178200
2021-12-23,167.880005,168.949997,167.360001,168.250000,167.176865,3501500
2021-12-27,169.139999,169.850006,168.699997,169.669998,168.587799,3704800
2021-12-28,169.789993,170.639999,169.589996,170.350006,169.263474,3187000
2021-12-29,170.000000,171.990005,169.910004,171.550003,170.455811,3662000
2021-12-30,172.119995,172.880005,171.750000,172.309998,171.210968,4231800
2021-12-31,172.529999,172.679993,171.029999,171.070007,169.978882,4409500
2022-01-03,170.210007,171.600006,169.100006,171.539993,170.445877,6012200
2022-01-04,171.059998,172.289993,170.600006,171.080002,169.988815,6748400
2022-01-05,172.000000,173.470001,171.619995,172.220001,171.121536,7016100
2022-01-06,172.149994,172.500000,170.800003,171.630005,170.535309,7301600
2022-01-07,171.460007,174.300003,171.130005,173.949997,172.840500,6986000
2022-01-10,173.690002,173.690002,172.160004,173.089996,171.985992,7698400
2022-01-11,172.990005,173.389999,170.110001,171.250000,170.157730,8341100
2022-01-12,169.610001,170.080002,168.339996,169.789993,168.707031,8116200
2022-01-13,169.000000,170.419998,168.460007,168.759995,167.683609,6159400
2022-01-14,168.630005,168.649994,167.149994,167.839996,166.769470,5847700
2022-01-18,167.100006,167.720001,166.009995,167.100006,166.034210,7815600
2022-01-19,167.199997,168.720001,166.320007,166.580002,165.517517,5926500
2022-01-20,167.289993,167.860001,164.929993,165.250000,164.195999,6011300
2022-01-21,166.190002,167.990005,164.470001,164.869995,163.818420,10550300
2022-01-24,164.000000,164.169998,158.259995,162.970001,161.930542,14054600
2022-01-25,162.360001,168.410004,161.580002,167.630005,166.560822,14081200
2022-01-26,167.539993,169.220001,166.229996,168.380005,167.306046,9963200
2022-01-27,169.389999,171.910004,169.000000,170.589996,169.501938,9066700
2022-01-28,170.860001,171.839996,169.300003,171.789993,170.694275,9783100
2022-01-31,171.500000,172.619995,170.820007,172.289993,171.191086,8054800
2022-02-01,171.740005,171.979996,169.429993,170.880005,169.790085,8154700
2022-02-02,169.649994,172.990005,169.649994,172.770004,171.668030,7382800
2022-02-03,172.259995,173.619995,171.039993,172.759995,171.658096,6240400
2022-02-04,171.000000,172.979996,170.119995,171.630005,170.535309,6392200
2022-02-07,171.410004,171.740005,170.009995,171.059998,169.968933,6065700
2022-02-08,171.020004,172.050003,170.479996,171.509995,170.416061,6296100
2022-02-09,172.070007,172.240005,171.250000,171.490005,170.396210,5387500
2022-02-10,171.210007,171.220001,169.300003,169.419998,168.339401,10355300
2022-02-11,169.119995,170.149994,167.539993,167.710007,166.640320,13125300
2022-02-14,167.710007,167.970001,163.809998,165.600006,164.543777,8967600
2022-02-15,166.130005,168.100006,166.009995,167.309998,166.242859,6631400
2022-02-16,166.490005,167.839996,165.710007,167.210007,166.143509,8482400
2022-02-17,167.210007,167.449997,164.919998,166.190002,165.130005,6227600
2022-02-18,164.979996,165.360001,162.940002,163.360001,163.360001,6423200
2022-02-22,163.570007,163.740005,160.440002,161.139999,161.139999,6868900
2022-02-23,161.509995,162.639999,160.850006,161.220001,161.220001,8016900
2022-02-24,159.779999,160.130005,155.720001,158.139999,158.139999,12883400
2022-02-25,160.000000,166.990005,159.699997,166.000000,166.000000,11340400
2022-02-28,162.869995,165.179993,162.380005,164.570007,164.570007,9373500
2022-03-01,163.039993,164.750000,162.410004,164.000000,164.000000,8737800
2022-03-02,164.410004,167.630005,164.039993,166.039993,166.039993,6793300
2022-03-03,166.699997,169.339996,166.320007,168.479996,168.479996,7333700
2022-03-04,167.639999,169.860001,166.850006,169.479996,169.479996,6302500
2022-03-07,168.300003,173.119995,167.360001,172.210007,172.210007,11663400
2022-03-08,172.039993,173.119995,168.509995,168.720001,168.720001,11100300
2022-03-09,170.009995,170.229996,167.889999,169.360001,169.360001,7248200
2022-03-10,168.559998,170.149994,168.080002,169.660004,169.660004,6171400
2022-03-11,169.130005,171.460007,169.020004,169.350006,169.350006,5188000
2022-03-14,170.679993,174.119995,170.350006,171.690002,171.690002,7729500
2022-03-15,173.330002,176.520004,172.550003,176.139999,176.139999,10554400
2022-03-16,175.460007,176.949997,172.559998,174.520004,174.520004,9603300
2022-03-17,175.210007,176.839996,174.199997,176.800003,176.800003,7472100
2022-03-18,177.000000,177.000000,173.660004,174.839996,174.839996,13809500
2022-03-21,174.660004,177.160004,174.320007,175.830002,175.830002,7574900
2022-03-22,175.830002,176.369995,173.910004,175.000000,175.000000,8442100
2022-03-23,175.229996,175.539993,174.089996,174.339996,174.339996,5254200
2022-03-24,175.000000,175.539993,174.070007,175.240005,175.240005,5012300
2022-03-25,175.690002,177.699997,175.220001,176.919998,176.919998,4809500
2022-03-28,176.649994,178.179993,176.350006,177.830002,177.830002,5604200
2022-03-29,178.619995,179.399994,176.800003,177.740005,177.740005,5933400
2022-03-30,178.440002,179.860001,177.679993,179.589996,179.589996,6277600
2022-03-31,179.589996,180.210007,176.979996,177.229996,177.229996,11490400
2022-04-01,177.050003,178.429993,175.600006,178.190002,178.190002,6525300
2022-04-04,178.190002,178.190002,175.520004,176.470001,176.470001,6860600
2022-04-05,176.470001,179.649994,176.289993,177.610001,177.610001,7446100
2022-04-06,179.389999,182.600006,178.619995,182.229996,182.229996,10330900
2022-04-07,181.669998,182.949997,180.229996,181.759995,181.759995,7385200
2022-04-08,181.330002,183.190002,180.429993,182.119995,182.119995,7144500
2022-04-11,183.000000,184.199997,179.600006,179.839996,179.839996,5932000
2022-04-12,179.199997,180.809998,178.199997,179.899994,179.899994,5957500
2022-04-13,179.899994,180.839996,179.240005,180.660004,180.660004,5643100
2022-04-14,180.000000,181.399994,179.729996,179.899994,179.899994,6173100
2022-04-18,179.729996,180.389999,176.740005,177.660004,177.660004,6318700
2022-04-19,180.720001,185.940002,179.949997,183.080002,183.080002,14380800
2022-04-20,182.240005,184.320007,181.899994,183.889999,183.889999,8044900
2022-04-21,183.929993,184.869995,182.559998,183.360001,183.360001,6969200
2022-04-22,182.470001,183.149994,181.380005,181.539993,181.539993,8002400
