Date,Open,High,Low,Close,Adj Close,Volume
2021-09-09,753.409973,762.099976,751.630005,754.859985,754.859985,14077700
2021-09-10,759.599976,762.609985,734.520020,736.270020,736.270020,15184200
2021-09-13,740.210022,744.780029,708.849976,743.000000,743.000000,22952500
2021-09-14,742.570007,754.469971,736.400024,744.489990,744.489990,18524900
2021-09-15,745.000000,756.859985,738.359985,755.830017,755.830017,15357700
2021-09-16,752.830017,758.909973,747.609985,756.989990,756.989990,13923400
2021-09-17,757.150024,761.039978,750.000000,759.489990,759.489990,28204200
2021-09-20,734.559998,742.000000,718.619995,730.169983,730.169983,24757700
2021-09-21,734.789978,744.739990,730.440002,739.380005,739.380005,16330700
2021-09-22,743.530029,753.669983,739.119995,751.940002,751.940002,15126300
2021-09-23,755.000000,758.200012,747.919983,753.640015,753.640015,11947500
2021-09-24,745.890015,774.799988,744.559998,774.390015,774.390015,21373000
2021-09-27,773.119995,799.000000,769.309998,791.359985,791.359985,28070700
2021-09-28,787.200012,795.640015,766.179993,777.559998,777.559998,25381400
2021-09-29,779.799988,793.500000,770.679993,781.309998,781.309998,20942900
2021-09-30,781.000000,789.130005,775.000000,775.479980,775.479980,17956000
2021-10-01,778.400024,780.780029,763.590027,775.219971,775.219971,17031400
2021-10-04,796.500000,806.969971,776.119995,781.530029,781.530029,30483300
2021-10-05,784.799988,797.309998,774.200012,780.590027,780.590027,18432600
2021-10-06,776.200012,786.659973,773.219971,782.750000,782.750000,14632800
2021-10-07,785.460022,805.000000,783.380005,793.609985,793.609985,19195800
2021-10-08,796.210022,796.380005,780.909973,785.489990,785.489990,16738600
2021-10-11,787.650024,801.239990,785.500000,791.940002,791.940002,14200300
2021-10-12,800.929993,812.320007,796.570007,805.719971,805.719971,22020000
2021-10-13,810.469971,815.409973,805.780029,811.080017,811.080017,14120100
2021-10-14,815.489990,820.250000,813.349976,818.320007,818.320007,12247200
2021-10-15,823.739990,843.210022,822.349976,843.030029,843.030029,18924600
2021-10-18,851.789978,875.260010,851.469971,870.109985,870.109985,24207200
2021-10-19,877.530029,877.950012,862.510010,864.270020,864.270020,17381100
2021-10-20,865.349976,869.489990,857.380005,865.799988,865.799988,14032100
2021-10-21,856.000000,900.000000,855.500000,894.000000,894.000000,31481500
2021-10-22,895.500000,910.000000,890.960022,909.679993,909.679993,22880800
2021-10-25,950.530029,1045.020020,944.200012,1024.859985,1024.859985,62852100
2021-10-26,1024.689941,1094.939941,1001.440002,1018.429993,1018.429993,62415000
2021-10-27,1039.660034,1070.880005,1030.780029,1037.859985,1037.859985,38526500
2021-10-28,1068.310059,1081.000000,1054.199951,1077.040039,1077.040039,27213200
2021-10-29,1081.859985,1115.209961,1073.209961,1114.000000,1114.000000,29918400
2021-11-01,1145.000000,1209.750000,1118.660034,1208.589966,1208.589966,56048700
2021-11-02,1159.359985,1208.589966,1146.000000,1172.000000,1172.000000,42737800
2021-11-03,1177.329956,1215.390015,1152.619995,1213.859985,1213.859985,34628500
2021-11-04,1234.410034,1243.489990,1217.000000,1229.910034,1229.910034,25397400
2021-11-05,1228.000000,1239.869995,1208.000000,1222.089966,1222.089966,21628800
2021-11-08,1149.790039,1197.000000,1133.000000,1162.939941,1162.939941,33445700
2021-11-09,1173.599976,1174.500000,1011.520020,1023.500000,1023.500000,59105800
2021-11-10,1010.409973,1078.099976,987.309998,1067.949951,1067.949951,42802700
2021-11-11,1102.770020,1104.969971,1054.680054,1063.510010,1063.510010,22396600
2021-11-12,1047.500000,1054.500000,1019.200012,1033.420044,1033.420044,25573100
2021-11-15,1017.630005,1031.979980,978.599976,1013.390015,1013.390015,34775600
2021-11-16,1003.309998,1057.199951,1002.179993,1054.729980,1054.729980,26542400
2021-11-17,1063.510010,1119.640015,1055.500000,1089.010010,1089.010010,31445400
2021-11-18,1106.550049,1112.000000,1075.020020,1096.380005,1096.380005,20898900
2021-11-19,1098.869995,1138.719971,1092.699951,1137.060059,1137.060059,21642300
2021-11-22,1162.329956,1201.949951,1132.430054,1156.869995,1156.869995,33072500
2021-11-23,1167.510010,1180.500000,1062.699951,1109.030029,1109.030029,36171700
2021-11-24,1080.390015,1132.770020,1062.000000,1116.000000,1116.000000,22560200
2021-11-26,1099.469971,1108.780029,1081.000000,1081.920044,1081.920044,11680900
2021-11-29,1100.989990,1142.670044,1100.189941,1136.989990,1136.989990,19464500
2021-11-30,1144.369995,1168.000000,1118.000000,1144.760010,1144.760010,27092000
2021-12-01,1160.699951,1172.839966,1090.760010,1095.000000,1095.000000,22816800
2021-12-02,1099.060059,1113.000000,1056.650024,1084.599976,1084.599976,24371600
2021-12-03,1084.790039,1090.579956,1000.210022,1014.969971,1014.969971,30774000
2021-12-06,1001.510010,1021.640015,950.500000,1009.010010,1009.010010,27221000
2021-12-07,1044.199951,1057.670044,1026.810059,1051.750000,1051.750000,18694900
2021-12-08,1052.709961,1072.380005,1033.000000,1068.959961,1068.959961,13968800
2021-12-09,1060.640015,1062.489990,1002.359985,1003.799988,1003.799988,19812800
2021-12-10,1008.750000,1020.979980,982.530029,1017.030029,1017.030029,19888100
2021-12-13,1001.090027,1005.000000,951.419983,966.409973,966.409973,26198500
2021-12-14,945.000000,966.409973,930.000000,958.510010,958.510010,23602100
2021-12-15,953.210022,978.750000,928.250000,975.989990,975.989990,25056400
2021-12-16,994.500000,994.979980,921.849976,926.919983,926.919983,27590500
2021-12-17,914.770020,960.659973,909.039978,932.570007,932.570007,33479100
2021-12-20,910.700012,921.690002,893.390015,899.940002,899.940002,18826700
2021-12-21,916.869995,939.500000,886.119995,938.530029,938.530029,23839300
2021-12-22,965.659973,1015.659973,957.049988,1008.869995,1008.869995,31211400
2021-12-23,1006.799988,1072.979980,997.559998,1067.000000,1067.000000,30904400
2021-12-27,1073.670044,1117.000000,1070.719971,1093.939941,1093.939941,23715300
2021-12-28,1109.489990,1119.000000,1078.420044,1088.469971,1088.469971,20108000
2021-12-29,1098.640015,1104.000000,1064.140015,1086.189941,1086.189941,18718000
2021-12-30,1061.329956,1095.550049,1053.150024,1070.339966,1070.339966,15680300
2021-12-31,1073.439941,1082.000000,1054.589966,1056.780029,1056.780029,13577900
2022-01-03,1147.750000,1201.069946,1136.040039,1199.780029,1199.780029,34643800
2022-01-04,1189.550049,1208.000000,1123.050049,1149.589966,1149.589966,33416100
2022-01-05,1146.650024,1170.339966,1081.010010,1088.119995,1088.119995,26706600
2022-01-06,1077.000000,1088.000000,1020.500000,1064.699951,1064.699951,30112200
2022-01-07,1080.369995,1080.930054,1010.000000,1026.959961,1026.959961,28054900
2022-01-10,1000.000000,1059.099976,980.000000,1058.119995,1058.119995,30605000
2022-01-11,1053.670044,1075.849976,1038.819946,1064.400024,1064.400024,22021100
2022-01-12,1078.849976,1114.839966,1072.589966,1106.219971,1106.219971,27913000
2022-01-13,1109.069946,1115.599976,1026.540039,1031.560059,1031.560059,32403300
2022-01-14,1019.880005,1052.000000,1013.380005,1049.609985,1049.609985,24308100
2022-01-18,1026.609985,1070.790039,1016.059998,1030.510010,1030.510010,22247800
2022-01-19,1041.709961,1054.670044,995.000000,995.650024,995.650024,25147500
2022-01-20,1009.729980,1041.660034,994.000000,996.270020,996.270020,23496200
2022-01-21,996.340027,1004.549988,940.500000,943.900024,943.900024,34472000
2022-01-24,904.760010,933.510010,851.469971,930.000000,930.000000,50521900
2022-01-25,914.200012,951.260010,903.210022,918.400024,918.400024,28865300
2022-01-26,952.429993,987.690002,906.000000,937.409973,937.409973,34955800
2022-01-27,933.359985,935.390015,829.000000,829.099976,829.099976,49036500
2022-01-28,831.559998,857.500000,792.010010,846.349976,846.349976,44929700
2022-01-31,872.710022,937.989990,862.049988,936.719971,936.719971,34812000
2022-02-01,935.210022,943.700012,905.000000,931.250000,931.250000,24379400
2022-02-02,928.179993,931.500000,889.409973,905.659973,905.659973,22264300
2022-02-03,882.000000,937.000000,880.520020,891.140015,891.140015,26285200
2022-02-04,897.219971,936.500000,881.169983,923.320007,923.320007,24541800
2022-02-07,923.789978,947.770020,902.710022,907.340027,907.340027,20331500
2022-02-08,905.530029,926.289978,894.799988,922.000000,922.000000,16909700
2022-02-09,935.000000,946.270020,920.000000,932.000000,932.000000,17419800
2022-02-10,908.369995,943.809998,896.700012,904.549988,904.549988,22042300
2022-02-11,909.630005,915.960022,850.700012,860.000000,860.000000,26548600
2022-02-14,861.570007,898.880005,853.150024,875.760010,875.760010,22585500
2022-02-15,900.000000,923.000000,893.380005,922.429993,922.429993,19095400
2022-02-16,914.049988,926.429993,901.210022,923.390015,923.390015,17098100
2022-02-17,913.260010,918.500000,874.099976,876.349976,876.349976,18392800
2022-02-18,886.000000,886.869995,837.609985,856.979980,856.979980,22833900
2022-02-22,834.130005,856.729980,801.099976,821.530029,821.530029,27762700
2022-02-23,830.429993,835.299988,760.559998,764.039978,764.039978,31752300
2022-02-24,700.390015,802.479980,700.000000,800.770020,800.770020,45107400
2022-02-25,809.229980,819.500000,782.400024,809.869995,809.869995,25355900
2022-02-28,815.010010,876.859985,814.710022,870.429993,870.429993,33002300
2022-03-01,869.679993,889.880005,853.780029,864.369995,864.369995,24922300
2022-03-02,872.130005,886.479980,844.270020,879.890015,879.890015,24881100
2022-03-03,878.770020,886.440002,832.599976,839.289978,839.289978,20541200
2022-03-04,849.099976,855.650024,825.159973,838.289978,838.289978,22333200
2022-03-07,856.299988,866.140015,804.570007,804.580017,804.580017,24164700
2022-03-08,795.530029,849.989990,782.169983,824.400024,824.400024,26799700
2022-03-09,839.479980,860.559998,832.010010,858.969971,858.969971,19728000
2022-03-10,851.450012,854.450012,810.359985,838.299988,838.299988,19549500
2022-03-11,840.200012,843.799988,793.770020,795.349976,795.349976,22345700
2022-03-14,780.609985,800.700012,756.039978,766.369995,766.369995,23717400
2022-03-15,775.270020,805.570007,756.570007,801.890015,801.890015,22280400
2022-03-16,809.000000,842.000000,802.260010,840.229980,840.229980,28009600
2022-03-17,830.989990,875.000000,825.719971,871.599976,871.599976,22194300
2022-03-18,874.489990,907.849976,867.390015,905.390015,905.390015,33471400
2022-03-21,914.979980,942.849976,907.090027,921.159973,921.159973,27327200
2022-03-22,930.000000,997.859985,921.750000,993.979980,993.979980,35289500
2022-03-23,979.940002,1040.699951,976.400024,999.109985,999.109985,40225400
2022-03-24,1009.729980,1024.489990,988.799988,1013.919983,1013.919983,22973600
2022-03-25,1008.000000,1021.799988,997.320007,1010.640015,1010.640015,20677200
2022-03-28,1065.099976,1097.880005,1053.599976,1091.839966,1091.839966,34168700
2022-03-29,1107.989990,1114.770020,1073.109985,1099.569946,1099.569946,24538300
2022-03-30,1091.170044,1113.949951,1084.000000,1093.989990,1093.989990,19955000
2022-03-31,1094.569946,1103.140015,1076.640015,1077.599976,1077.599976,16330900
2022-04-01,1081.150024,1094.750000,1066.640015,1084.589966,1084.589966,18012900
2022-04-04,1089.380005,1149.910034,1072.530029,1145.449951,1145.449951,27345300
2022-04-05,1136.300049,1152.869995,1087.300049,1091.260010,1091.260010,26691700
2022-04-06,1073.469971,1079.000000,1027.699951,1045.760010,1045.760010,29782800
2022-04-07,1052.390015,1076.589966,1021.539978,1057.260010,1057.260010,26482400
2022-04-08,1043.209961,1048.439941,1022.440002,1025.489990,1025.489990,18293300
2022-04-11,980.400024,1008.469971,974.640015,975.929993,975.929993,19785700
2022-04-12,997.640015,1021.190002,976.599976,986.950012,986.950012,21992000
2022-04-13,981.080017,1026.239990,973.099976,1022.369995,1022.369995,18373700
2022-04-14,999.289978,1012.710022,982.190002,985.000000,985.000000,19444000
2022-04-18,989.030029,1014.919983,973.409973,1004.289978,1004.289978,17238400
2022-04-19,1005.059998,1034.939941,995.330017,1028.150024,1028.150024,16615900
2022-04-20,1030.000000,1034.000000,975.250000,977.200012,977.200012,23570400
2022-04-21,1074.729980,1092.219971,996.419983,1008.780029,1008.780029,35138800
2022-04-22,1014.909973,1034.849976,994.000000,1005.049988,1005.049988,23181600
2022-04-25,978.969971,1008.619995,975.299988,998.020020,998.020020,22780400
2022-04-26,995.429993,1000.000000,875.000000,876.419983,876.419983,45377900
2022-04-27,898.580017,918.000000,877.359985,881.510010,881.510010,25652100
2022-04-28,899.979980,900.000000,821.700012,877.510010,877.510010,41649500
